source	target	interaction	Weight	neighborhood	fusion	cooccurence	coexpression	experiments	experiments_transferred	database	database_transferred	textmining	textmining_transferred	combined_score
ACLY	DARS1	experiments_transferred	62	0	0	0	62	0	62	0	0	0	72	176
ACLY	DBT	experiments_transferred	451	0	0	0	0	0	99	0	352	0	181	763
ACLY	DCK	experiments_transferred	73	0	0	0	48	0	73	0	0	81	65	163
ACLY	DDIAS	experiments	230	0	0	0	42	230	0	0	0	0	0	230
ACLY	DECR1	experiments_transferred	45	0	0	0	48	0	45	0	0	243	115	336
ACLY	DECR2	experiments_transferred	45	0	0	0	42	0	45	0	0	167	115	264
ACLY	DERL1	experiments	188	0	0	0	66	188	0	0	0	0	0	209
ACLY	DHRS1	experiments_transferred	45	0	0	0	49	0	45	0	0	0	115	159
ACLY	DHRS2	experiments_transferred	45	0	0	0	45	0	45	0	0	55	115	168
ACLY	DHRS3	experiments_transferred	45	0	0	0	0	0	45	0	0	91	102	185
ACLY	DHRS4	experiments_transferred	45	0	0	0	42	0	45	0	0	85	115	192
ACLY	DHRS4L2	experiments_transferred	45	0	0	0	0	0	45	0	0	0	115	152
ACLY	DHTKD1	experiments_transferred	460	0	0	0	49	0	58	0	402	145	204	827
ACLY	DLAT	experiments_transferred	1351	0	0	0	113	0	99	900	352	447	278	988
ACLY	DLD	experiments_transferred	357	0	0	0	60	0	45	0	312	317	166	682
ACLY	DLST	experiments_transferred	451	0	0	0	49	0	99	0	352	249	291	841
ACLY	DNAJA2	experiments_transferred	45	0	0	0	82	0	45	0	0	103	102	211
ACLY	DNAJC10	experiments_transferred	45	0	0	0	54	0	45	0	0	69	109	150
ACLY	DNM1L	experiments	74	0	0	0	60	74	0	0	0	202	52	262
ACLY	DOHH	database_transferred	517	0	0	0	54	0	0	0	517	71	71	552
ACLY	ECH1	experiments_transferred	91	0	0	0	49	0	91	0	0	196	204	372
ACLY	ECHDC1	experiments_transferred	52	0	0	0	49	0	52	0	0	92	124	217
ACLY	ECHDC2	experiments_transferred	52	0	0	0	0	0	52	0	0	63	124	185
ACLY	ECHS1	experiments_transferred	52	0	0	0	72	0	52	0	0	397	124	492
ACLY	ECI1	experiments_transferred	52	0	0	0	44	0	52	0	0	223	124	326
ACLY	ECI2	experiments_transferred	52	0	0	0	49	0	52	0	0	244	136	362
ACLY	ECT2	experiments	292	0	0	0	62	292	0	0	0	0	0	307
ACLY	EEF1D	experiments	214	0	0	0	47	214	0	0	0	0	57	231
ACLY	EFTUD2	experiments	124	0	0	0	124	124	0	0	0	412	116	592
ACLY	EGFR	experiments	78	0	0	0	42	78	0	0	0	301	0	328
ACLY	EHHADH	experiments_transferred	52	0	0	0	42	0	52	0	0	540	124	600
ACLY	EIF4A1	experiments	334	0	0	0	90	292	42	0	0	91	69	412
ACLY	EIF4A3	experiments_transferred	42	0	0	0	105	0	42	0	0	403	69	459
ACLY	EIF4B	experiments_transferred	69	0	0	0	67	0	69	0	0	92	166	300
ACLY	EIF4H	experiments_transferred	69	0	0	0	75	0	69	0	0	0	166	267
ACLY	EMC1	experiments	292	0	0	0	74	292	0	0	0	0	0	316
ACLY	ENSP00000491651	experiments_transferred	59	0	0	0	0	0	59	0	0	56	64	229
ACLY	ENSP00000492798	experiments_transferred	59	0	0	0	0	0	59	0	0	59	64	232
ACLY	ENSP00000493273	experiments_transferred	69	0	0	0	0	0	69	0	0	0	116	198
ACLY	ENSP00000498408	experiments_transferred	75	0	0	0	0	0	75	0	0	0	0	268
ACLY	EP300	experiments	162	0	0	0	60	162	0	0	0	348	0	441
ACLY	ETFB	experiments_transferred	92	0	0	0	49	0	92	0	0	105	137	357
ACLY	ETFDH	experiments_transferred	70	0	0	0	47	0	70	0	0	159	199	341
ACLY	F5H5P2_HUMAN	database_transferred	176	0	0	0	0	0	0	0	176	0	229	383
ACLY	F5H5T6_HUMAN	database_transferred	151	0	0	0	0	0	0	0	151	107	133	300
ACLY	F8VP50_HUMAN	experiments_transferred	271	0	0	0	0	0	53	0	218	0	122	377
ACLY	FASN	experiments_transferred	887	0	0	0	270	0	87	800	0	844	352	994
ACLY	FBXW7	experiments	510	0	0	0	0	510	0	0	0	148	47	567
ACLY	FGD5	experiments	292	0	0	0	0	292	0	0	0	0	55	302
ACLY	FGGY	experiments_transferred	60	0	0	0	0	0	60	0	0	0	131	189
ACLY	FN1	experiments	72	0	0	0	44	72	0	0	0	155	70	209
ACLY	GCDH	experiments_transferred	69	0	0	0	49	0	69	0	0	102	116	255
ACLY	GCSH	experiments_transferred	59	0	0	0	62	0	59	0	0	58	64	248
ACLY	GK	experiments_transferred	60	0	0	0	42	0	60	0	0	348	131	430
ACLY	GK2	experiments_transferred	60	0	0	0	0	0	60	0	0	348	131	429
ACLY	GK3P	experiments_transferred	60	0	0	0	0	0	60	0	0	55	131	173
ACLY	GK5	experiments_transferred	60	0	0	0	0	0	60	0	0	0	131	161
ACLY	GLUD1	database	800	0	0	0	82	0	0	800	0	400	239	912
ACLY	GLUD2	database	800	0	0	0	56	0	0	800	0	163	239	873
ACLY	GLYR1	experiments_transferred	86	0	0	0	75	0	86	0	0	0	138	207
ACLY	GMPR	database_transferred	178	0	0	0	0	0	0	0	178	59	144	326
ACLY	GMPR2	database_transferred	178	0	0	0	49	0	0	0	178	0	144	319
ACLY	GNPNAT1	experiments_transferred	69	0	0	0	47	0	69	0	0	114	56	175
ACLY	GOT1	database	800	0	0	0	60	0	0	800	0	321	155	888
ACLY	GOT1L1	database	800	0	0	0	0	0	0	800	0	0	155	839
ACLY	GOT2	database	800	0	0	0	107	0	0	800	0	419	155	909
ACLY	GSK3B	experiments	165	0	0	0	60	165	0	0	0	292	44	397
ACLY	GSR	experiments_transferred	357	0	0	0	67	0	45	0	312	205	166	633
ACLY	HADH	experiments_transferred	91	0	0	0	61	0	91	0	0	352	232	522
ACLY	HADHA	experiments_transferred	52	0	0	0	60	0	52	0	0	349	124	445
ACLY	HADHB	database	936	0	0	0	49	0	0	800	136	435	164	915
ACLY	HDAC5	experiments	292	0	0	0	0	292	0	0	0	95	54	340
ACLY	HELLS	experiments	292	0	0	0	47	292	0	0	0	82	0	326
ACLY	HEXIM1	experiments	292	0	0	0	44	292	0	0	0	0	0	294
ACLY	HGS	experiments	292	0	0	0	49	292	0	0	0	0	0	297
ACLY	HIBADH	experiments_transferred	86	0	0	0	55	0	86	0	0	138	138	272
ACLY	HIBCH	experiments_transferred	52	0	0	0	68	0	52	0	0	184	124	310
ACLY	HIPK3	experiments_transferred	71	0	0	0	0	0	71	0	0	57	116	157
ACLY	HMGCL	experiments_transferred	869	0	0	0	0	0	69	800	0	293	216	889
ACLY	HMGCLL1	experiments_transferred	869	0	0	0	0	0	69	800	0	151	216	867
ACLY	HMGCS1	database	800	0	0	0	212	0	0	800	0	573	115	935
ACLY	HMGCS2	database	800	0	0	0	0	0	0	800	0	445	115	896
ACLY	HMGN5	experiments	190	0	0	0	42	190	0	0	0	0	0	190
ACLY	HNRNPA1	experiments_transferred	69	0	0	0	67	0	69	0	0	91	70	167
ACLY	HNRNPA2B1	experiments_transferred	69	0	0	0	67	0	69	0	0	167	51	221
ACLY	HNRNPAB	experiments_transferred	69	0	0	0	187	0	69	0	0	0	45	214
ACLY	HNRNPH1	experiments	292	0	0	0	50	292	0	0	0	0	49	304
ACLY	HNRNPK	experiments	214	0	0	0	83	214	0	0	0	118	72	340
ACLY	HNRNPM	experiments_transferred	76	0	0	0	59	0	76	0	0	103	109	212
ACLY	HPGD	experiments_transferred	45	0	0	0	0	0	45	0	0	94	102	187
ACLY	HSD11B1	experiments_transferred	45	0	0	0	0	0	45	0	0	101	102	194
ACLY	HSD17B13	experiments_transferred	45	0	0	0	0	0	45	0	0	106	102	198
ACLY	HSD17B14	experiments_transferred	45	0	0	0	0	0	45	0	0	0	115	152
ACLY	HSD17B8	experiments_transferred	45	0	150	0	0	0	45	0	0	138	102	315
ACLY	HSD3B7	experiments_transferred	67	0	0	0	0	0	67	0	0	91	53	153
ACLY	HSDL2	experiments_transferred	45	0	0	0	49	0	45	0	0	82	124	249
ACLY	HSP90AA1	experiments_transferred	70	0	0	0	63	0	70	0	0	252	166	401
ACLY	HSP90AB1	experiments_transferred	70	0	0	0	87	0	70	0	0	257	166	420
ACLY	HSPA8	experiments	292	0	0	0	78	292	0	0	0	362	115	588
ACLY	HSPE1	experiments_transferred	58	0	0	0	62	0	58	0	0	107	148	291
ACLY	HTT	experiments	228	0	0	0	85	133	95	0	0	81	128	329
ACLY	HUWE1	experiments	292	0	0	0	129	292	0	0	0	55	0	366
ACLY	IARS1	experiments_transferred	68	0	0	0	113	0	68	0	0	294	204	524
ACLY	IARS2	experiments_transferred	57	0	0	0	203	0	57	0	0	0	204	412
ACLY	IDH3A	experiments_transferred	101	0	0	0	67	0	101	0	0	371	203	564
ACLY	IDH3B	experiments_transferred	101	0	0	0	62	0	101	0	0	290	250	535
ACLY	IDH3G	experiments_transferred	101	0	0	0	42	0	101	0	0	289	250	524
ACLY	IFI16	experiments	292	0	0	0	42	292	0	0	0	0	0	292
ACLY	IL4I1	database	800	0	0	0	42	0	0	800	0	97	72	817
ACLY	IMMT	experiments_transferred	92	0	0	0	125	0	92	0	0	129	50	275
ACLY	IMPDH1	database_transferred	178	0	0	0	49	0	0	0	178	410	144	581
ACLY	IMPDH2	database_transferred	178	0	0	0	83	0	0	0	178	433	144	612
ACLY	INPPL1	experiments	192	0	0	0	49	192	0	0	0	55	0	210
ACLY	INTS2	experiments_transferred	86	0	0	0	49	0	86	0	0	0	138	185
ACLY	IREB2	experiments_transferred	489	0	0	0	42	0	95	0	394	130	213	614
ACLY	IVD	experiments_transferred	69	0	0	0	42	0	69	0	0	89	116	239
ACLY	JUN	experiments	131	0	0	0	0	131	0	0	0	244	57	326
ACLY	K7N7A8_HUMAN	experiments_transferred	180	0	0	0	0	0	65	0	115	0	102	192
ACLY	KAT2B	experiments	292	0	0	0	0	292	0	0	0	367	67	545
ACLY	KATNA1	experiments_transferred	60	0	0	0	44	0	60	0	0	0	131	174
ACLY	KATNAL1	experiments_transferred	60	0	0	0	0	0	60	0	0	0	131	172
